user_name,submissions,comments,cmv_submissions,cmv_comments,deltas_awarded
6,20,10,19,62,eaTdaJWTCGMPgEAOXaFa
188,9,1106,2,539,MSwVttkoayTeBTOtyKRq
209,400,1133,10,962,wHPdKgqgBJXolTNOFzad
57,138,706,102,305,PxvCHezotBDzLBdhPIru
412,372,692,139,937,XbeWikzKJzycTLcRFfiH
1723,571,1778,183,609,TsDdiFbtlHXJFXqIDYss
1930,245,2774,33,533,GLbKOObEMDWOaCwRMgxj
53,17,535,1,328,FIeUbKgBgOUstbQsGEZj
90,16,2185,10,408,SuVFXowWeiMNBnivlUny
993,274,2832,238,377,ZPwnbWShVlveCXMNIXvG
1174,14,1546,0,48,VPbJugROJIUxWYrAAHoP
44,630,894,613,800,STZMATOuRTlsDqyUNVWT
218,97,1402,54,190,HNveKzTxBYhaBMdSdFxh
20,47,470,44,352,EAOYkIBXRDVkDaGkGiQi
25,220,54,76,325,mhUOkrDZcLZOREEZxRck
1209,90,1776,41,718,uTAeJEnlkMwfmfLrYOlt
51,564,565,247,982,ZMyoYXhPQoBlguQcrqBK
2077,194,2854,41,283,kvEFQjOtfaYLxKXROQKS
147,234,211,185,445,bEQrEIUvtdxGGnnXiAps
429,451,1957,400,503,OnuuihVvihntCXwBnFkB
741,208,958,7,755,notstppoiZZreVtKcsLe
375,136,576,18,790,DzMmZGShFCnNoVFKOyFP
859,835,1178,2,964,SlnndqMaOMCsKvzduKoQ
928,762,2994,268,810,NGbWCQQfpKAbXRLWWQsE
1132,276,1989,177,541,cJGcDCQiPaoeIMXYadoS
21,91,527,25,198,WdGumCJIHoypZpGMTFFX
554,412,1773,29,539,bRHyXKyWZlUhkOXZFWIm
796,548,2493,108,607,JGpvjTqhvqiKlnsEhPWi
861,276,1914,218,743,hbQOJYnpyScnqYxoirCJ
438,19,1519,4,85,QZPvvJZLVtIPFQvSAvMR
1140,177,2962,70,527,HDQVkuIuierIMtbYbTdy
643,431,2109,152,536,sJqfgocQxCnvYUvNngJI
1959,909,1995,180,914,kfzdtTdnFQBRwmmvDFLX
847,55,1498,24,336,OlnMvfmjIszNOYpXPpfb
689,491,912,285,933,ZrKYSJIzBKklYnFPISvt
491,483,826,377,544,qpJyiFlpfReScsIJJiSG
370,178,2256,149,412,TcshhJNNRUmySDHtMkoK
147,109,846,52,551,KdAROcIQWZMukzLukfPE
685,164,1353,16,993,FszkUrejSGvHWOeRfaRc
549,264,956,56,821,nQYOFWnqaTtKwgObFihN
92,111,1724,27,200,MjZUufKjbKBSUUURVrnv
465,148,2523,129,527,XbrqYVBXdkpxapINzpJY
231,15,2164,4,38,aGlzpwgoiwWrsQBAUiAX
1145,85,1362,69,119,JBBZxTEkhfBwVHWwLaGo
58,236,1278,77,534,dvmNMJKKzQoIdftDpDLp
1316,108,1629,59,426,gYGfDFGjAVvPpWHDTSLD
1749,79,2612,77,413,QcJsdSuXneJHgNsTkWqW
307,436,326,7,817,wyUJtafMAKPqiOapxLmT
2132,164,2594,149,502,DbmdyJssaVnOCenrDaur
189,14,228,7,40,HNylavXXNUExHhslJhMl
409,303,2522,263,425,IqvvKjFsOPomntHPrAkv
454,402,1966,12,508,WWoyHEgPiHXYcfLdamWA
809,593,2979,162,948,ZJGjrXnwbKAcNiBaDBpo
17,70,906,15,149,lAHXmOCyCQCmhKrSxaNN
42,270,953,114,365,kTIsEAgtVRIkMpTaTJGT
95,307,560,255,631,rKpRLkSMZFXLqJjJfGzr
559,364,620,142,429,VLunkrvYoxzcFQfkwVpl
96,56,352,48,400,UjTgTDpldZkiyvcVbULM
1358,361,1416,74,872,UhGNhjweAgDYkVOVSLQG
1112,263,1230,27,861,URWcWqEZqgyVxSaSiimP
564,34,1821,2,296,hMCkZSDBehGboqEevKju
247,670,1153,8,802,tbHkqQySrkosenmguVDs
1287,309,2112,151,529,JPnpEpXfGhyjGCbaFNjK
1283,115,2012,70,359,BNaXagmEVkkVSOoyZXpk
718,63,1245,55,82,ezBmoxQeCaElAGgWXXtv
76,511,1827,500,986,RItdCGlptjLelpcvAHXr
994,172,2478,34,918,tcZjULgAfWqDBREkmtuo
1872,467,2697,91,560,FQzRINUqEzabFwGmvpam
286,87,840,7,97,kyAQVyNLzdEiGCZZxabP
298,211,1768,159,893,ujtLPRLdoxySgOkyXWzE
647,256,1640,233,368,nYYtnNmAKaDpIXIJmRXn
1136,95,1567,43,216,iNRDuQtkXycyaaZSnAij
54,165,91,66,428,EZilSVJbYoAjULemjUju
1134,145,2485,37,340,cUInkxZquJzsvxtJAznW
77,9,198,2,76,bzhSdCoclLRLWaPnafcX
1194,316,2612,287,340,wNAOqbkQCrZEhfieKluk
232,36,865,32,91,SmtLGgoBictJBLYePQsV
1010,134,2777,131,985,vBzlsrVpHsGyXnGAIlMG
1437,435,2305,11,584,PqKLwmdIaNFtzWYAMxQK
363,122,612,16,273,WrdVklIXMIzLZLLhMaMX
1012,20,2638,6,21,PvNGPshOzaxaFBJAOWuM
524,361,1554,122,367,jetIZCmYebtcBUMpJAfz
62,313,442,311,376,bwdaCyzirxDmvuzEyaqg
1674,93,1992,42,195,NqSBLnYXvOgDfLyIXgeb
498,383,1900,266,690,lttiCEiFlDuyXIOiMsWX
78,274,1278,243,714,ZEvmEswYmLesRjCwPtSx
108,137,131,122,201,ALEknrbMWPbGjQDHkxhq
1467,285,1522,52,474,zsekLcsFfFkuFYguwFeS
395,459,1872,437,575,VnkKdFqMMfCaDSOLYjab
1897,655,2365,325,758,efhkeIITtmaCgiswWXyN
735,9,914,2,44,IzeuwxYJSUITpkYrcozN
1587,29,1828,15,996,NuORzDbORvSnusCCvWIH
5,10,18,4,194,CcXqvZMqKdLexOYjEYxB
1164,2,1798,0,3,BMnYrGgpzZuvUzXDyFLl
75,52,470,9,795,HtBdzBtIhBpGMwLSGaaJ
108,28,1479,6,796,gYgDmwZkzFdSNJhYTIDP
112,407,171,80,810,AbWysxacPLJdeAHgcPPb
576,123,1350,85,386,UFDQiCaSMgCmVycmCBDm
474,36,924,11,948,iWBgCSACDJBqBJmrytpR
1182,687,2689,149,799,fMwpvQgWOnnSKwkjieCr
280,266,2087,224,311,FXfsnkQSKxCKCLoGekUZ
25,172,109,65,214,hDelIwogjLOeyqJxqBKj
2044,21,2773,8,283,gGqQoldPlWMRFEczrYos
412,412,1250,15,420,XnqMVkwTAHWoqsuHfoBf
278,695,434,250,864,iuJwXhAAdhxExeaNojRi
1765,326,1999,207,698,FEqHlkphBvNFAUIufTAT
2013,1,2196,0,57,OLWynmTYtWOPNMaXSPMZ
2,260,315,191,435,wWHHWyFVhVwmulphAfqF
655,205,954,64,459,gOHDnyXYmTRiandIhJvc
446,787,997,583,875,PkAVFsajQxmQkHesolbS
1812,418,2503,84,677,uMJXWFxhzNAxNjfQNDQn
816,28,1196,22,153,iPNWzSqWdOjMZwtiIIfA
723,588,1135,426,764,cvFAMPyxPdVxgctnvTUM
1680,608,1823,95,992,mvGFtREousPUSlnABkTv
211,425,473,346,982,AXDTdmtTZrptjwRmMiAv
1647,163,1843,1,696,FAuaOTDeeFTWPpOTbAHq
1653,193,2225,5,489,nIzSWnXMrccnWZPUtiLu
309,5,577,1,114,xnXythEKoCHeCgEhsfwY
1085,714,1744,368,901,OOcHguRwZuSrnWlgZytZ
318,149,1227,113,321,OlfRPHxBbawSakGQDsFQ
210,87,1423,73,253,YDCePJQDSVLaoVwJniSn
21,208,1241,25,501,OKtaMNmIeoPInWJdrywC
913,76,2460,11,670,FinAfJIWMNUQjADByoAC
159,56,206,21,145,zRNzTWXYluTRdYSRGTus
91,182,159,55,647,GhEJAubaMaKhNpEQVXhh
251,56,841,54,63,EBDTIPwnFppaCdRqohGl
1685,55,2904,19,58,WFiLoiTObREVYBtMrBBX
299,946,465,630,984,RhKYxQkXrLXTpcToSeyD
52,8,794,0,549,GxAosgpmSNORUwPiyPXv
68,789,72,457,825,JpWSMUjQslOwhqdlhnKT
803,835,857,84,857,RmILbPBIiKPhCQqDRqFv
1079,98,2704,10,417,eqdiFsAkXtXWRoGtGcOO
1110,39,2273,2,411,nMgxHGpSbgeioMBnpdsP
86,69,161,47,921,pUshgdxtqRtpiEEEYRlq
720,225,1710,187,317,YwtgZBvggFXmMazRiuFD
1809,62,2345,49,713,ZydZxycPncAmrgySVyTI
239,261,615,100,381,eIsOShJFXcMhFftKiKJL
527,59,683,24,312,SOOmfshnZBBLStvbMqhs
175,51,389,50,65,wqaqPpdKbihcFJnwFQRm
59,468,902,274,976,udYLehBrqraNwrGZalWQ
740,25,2245,10,138,JPzpLMnzYDOWBIYfeQIx
1237,205,1380,179,480,RStkCxliqCcipHApiIhE
220,663,233,227,702,PTLchURFWHMhykspsTVS
867,511,2674,348,545,GWwHOKPihkUpACpaSQro
1396,76,2827,49,383,qvZsgjYnJZacDmihSoAa
1178,153,2139,87,510,nXXkTqGwPmcSQTlztcJT
617,107,742,67,235,jeuZrNBTcoIpcHOjOoaQ
1710,492,2934,13,588,TEulEvBtNtCbPVpsAXTg
2460,308,2625,249,876,SUEqetdYWLvaorSeiJdX
2136,121,2683,24,681,ZqufHfXlWDqvtXsDzCdh
342,78,971,34,265,WpQkRbFQSBtzPxAqeyyq
77,54,1898,26,93,TyuhvZWbKWSohjccUFEB
2113,101,2844,37,328,IduFtsJuJfVeKsYGrBvr
344,272,479,140,391,fZYUHMvPxvgLjoTDgUFs
495,90,2836,63,640,loVaTeqyMCGsrQdDuwdX
644,148,2480,79,165,HbUBGkUzXHewbymwUcMq
1584,71,1737,41,82,mJUFhQVxNHwwYHHyXDwf
1576,563,2466,183,787,ujuRaZgJQkbNdTtciYPp
1169,12,2181,2,42,akpaQsoRlOVcwXkxKAql
658,374,1422,254,733,TjvrFYBqGwQFoNNwcCXF
170,23,449,8,107,IDeXEDLYUKSeBDYqHIVV
1273,419,2549,20,783,EZpPSupMpXyWYcwLobGb
989,3,2665,0,7,bYIXcalGFrGDdYNKQzGi
516,747,855,475,768,hYUAlvISaosRCHwlfwLE
1120,146,2354,80,527,XRhRUDFESUcYUOLtedEz
300,281,1277,3,596,ecNqflqQcoYjZFzRRgyu
83,111,2176,41,481,tGZQuUOGBZcxMPtprEcC
418,3,1015,1,24,CqtVDEzUrrsHUIWyRNba
1559,238,2534,75,365,UHBRidgEnfPaVNkxHRcf
37,114,1968,41,583,FugxiEiUfAltsuQBVAMM
640,81,2809,10,168,NoqeiPIUwbcpuQSwmrlv
394,130,597,91,412,NhOuQTKsVEgRpCOXrJuU
15,6,2627,1,39,QazFhSIEBfcLnArJrySr
1224,53,2510,5,204,AJZAnhsAhdGJkAtjkmLz
25,313,33,254,991,pkdHrIQqPfCKPJdkfcwK
1311,270,1336,89,423,yVklGbwIughcSOOPMsKA
141,25,586,21,160,SmPnFfCJfqTlQaQpJUmL
0,185,2697,169,386,SjWqmfbRdNrdwHYXPgsi
377,1,668,0,2,cjRJvEdjEqaUINkqQKyy
993,605,1284,41,760,mmVOqQUaTerXPCdMlloK
1313,202,2120,5,406,sDkNXJknQCxfpliDDzEo
455,376,2042,31,666,afnfXWHkfjayrCFZeTFb
65,61,309,41,777,kDkiWjhglxaIRIhkonIv
957,3,1518,0,469,PKHiWKljKqtKvLoDucim
1545,70,1777,19,179,IybAlJXWpnczOojFEcfe
294,256,349,213,858,OKbsmxrAFTpHzwttArhi
541,293,2621,101,462,QYUhtqMUPmloPThAoBAF
1349,118,2014,34,194,PbiuMOuAtrXBzusIwcTq
1451,234,1810,219,441,lTGrsetJJcvlBGnOcdYW
178,188,1338,140,328,wusANNvebJYxLFfUFLys
24,703,75,265,826,eiyXAHwvKntHHBVZWuaK
770,70,1090,1,76,BgIGdMTqxNgOoBcIdpio
360,492,689,86,644,dvCQDMjcEXleHmrEGuYX
116,723,249,491,838,GeKDpfhxWRizVtbobEab
437,289,608,24,418,QvxvHpbqrraPVbYvRfhc
479,172,521,100,744,PBeSnptlUzFsxmvtGejH
99,411,550,359,754,LhYhPKsPTjHDfgbrYgkN
1745,26,2667,17,43,vgZXDqvOxlVuuUjxjRGi
114,780,481,475,907,GRGecgJvdJvUlaSVezeW
39,704,127,291,900,xfiOMbeqygBKHzmdEump
1668,47,1936,5,269,bZmqSZrTEZLquFMDKjEH
1077,344,1774,165,397,jjAPWYtQGbEgmocmjzRh
933,127,1118,28,212,XIbUvlPkVcsxEQiwmibl
424,86,902,63,101,VBllzYgKAIgRzWdpsPkX
17,82,221,64,222,kBnzcHMVxdToXxvcCWhI
1843,29,1978,3,472,MPDPWOqeLhklxuZzCVXx
243,254,2821,179,265,qazbeWoqknheXGPPLMEB
141,121,1387,22,512,mdOjvdufnclTPSEyHjbU
3,21,50,7,29,zhgRNnpsNtrkZKQyvFcZ
460,121,938,76,254,PfbiujYcNVhJxwbQZmWy
486,617,1978,196,682,PfiEYdSKvnywplPkgxBl
456,143,459,20,196,nvQPWCSGAvejykxTpgJk
1804,565,2693,386,718,TqNqRvmvFAWQYJSGRbqf
273,161,447,139,213,dUMhsTWxrlLlUxlXYyHT
1173,152,1552,1,227,hhzjGYMyutzkXMZJuGxl
1279,123,2651,71,221,xlWXPPOmgQNePsEGNrHO
179,69,461,33,159,OBxrxaLmGUIVgoZSxqPw
1101,139,2676,93,915,byrGjjFjrvjMAaDpPPYH
130,115,597,42,242,WnXnVgtTTiGHVnfaYStC
109,396,142,136,942,RbncjETnZSQimbYFBDws
24,359,464,167,502,dggDvkjSBuyaQzVVXQod
1489,584,1735,445,646,jcEeNsLSOyTVAcyfDeut
799,105,1178,51,689,QAZRHJhynfjCeffPsXPZ
97,51,307,39,527,xWPWdrPiqoeIRyCkqPbX
1181,122,1351,96,881,NRJhSCiNIdZoviLgjBxO
87,496,2870,437,586,aiaXjZfhrhuhgCEOGiQD
169,566,801,387,971,XweteGLCVeMTurkvFsqZ
1389,271,2214,238,498,XvGmckRzWWsLhAWjredJ
212,742,238,494,856,IFKSWuvTQqANPtiygWsb
158,636,574,236,751,ynWvLVuAVsZLPlfkILwD
268,819,394,622,833,tqsFGqPiPbsXkVBqayrJ
224,810,1701,491,987,RcaCEOPOxpRzPQjqxTWd
645,539,2044,146,813,JpcLuEYaFJmNBZzAqusE
1192,46,2076,10,618,zGWGEByWueyoBFdsyPuV
252,131,748,13,932,KsevktIyaEWBulJjUUfb
56,138,2028,77,202,tYrbvWCzRiwmKwDJelou
252,220,484,208,276,EbeQabarcNFGOPASVmft
789,249,985,155,908,FfGsRhyVJqfIjqSXihaM
1443,69,1805,19,973,oTGeTWRIMcQQBsUygHFX
129,36,619,24,86,CzbaJVYinbwakNkRFdql
91,370,1172,143,978,PsyrMFIeteHbdclZQXwZ
14,399,17,121,743,YioEclmfEyJsQqZaTtyi
565,470,844,66,899,YexNqCvbRBeBynCRemeD
68,30,69,10,142,cSppDgOzjFuehblZkkmk
145,229,385,39,540,prhrbtseMHsmfDxifOGh
2036,692,2279,346,695,FZruQWJGtlvKRLhiWpXB
25,227,305,35,941,NtSWTCpeEEBcqLJWOetK
742,293,822,15,696,HsuDgDlZoKpQkPoxhiXX
172,162,179,120,985,GvdxYJnAZBoxZhTdXymG
21,140,37,18,567,NAKLOGEBVmXcuARtpcMN
287,121,1549,12,138,jAHViGkDUbGuweqBVrif
1225,162,2355,60,537,qWAXEvwhwDXvXasMseIH
515,123,2758,33,517,joGaWNADjIlRDDpSiGYP
1600,124,1610,112,534,DWPtgAFohqIltkgUPcuj
1132,325,1617,210,430,XNImQiilsNYroeuzgHVn
1471,213,1886,11,227,jSJkfSdLXBFAsYgdZbIE
643,197,1806,136,283,TnBLIMGiTEqBaTAPQWEb
8,706,19,151,799,ogjlyZkgbQthaMxGBCsZ
557,86,2048,24,149,cFZGlsaPupaocqYkmnjm
721,933,1045,601,996,iLpVRHztOYYrkCoqqBCa
1467,596,1753,209,743,bToIDLBCkDDvqLzsdXUy
109,357,1102,255,688,uoBNTzcpMQxJJuWeoanI
112,249,817,236,317,cHdPwnRMKohYTREWNbKB
276,869,2026,738,873,SgtgSMqDhTIiCmIIhBpL
223,308,435,244,934,hzYhnQKrkVLGRtoBHRzH
584,144,1151,134,800,YJWywVnueHovseaDmowi
643,28,2342,7,372,rowmeadNSUdiFSjpuZua
153,68,535,19,482,xSKbvvehYkRbVJsvZoJn
248,764,1080,279,847,CSKugRJTRZZWamvxKRjw
454,551,1695,470,784,vfBfpHvaTxaARcYjbsNj
345,327,2557,203,333,JfNaurhBZacRJuTYoRjP
161,647,572,27,760,cRwdbcPXNvgPcQVsfsGj
869,281,1454,183,556,drvvbGaiuxbtmVfOyKdm
613,6,1563,0,108,rDvwmpczeASUMmAAqjSx
34,7,70,0,459,JvjTaDhBdqPxKLeTBUGy
1080,34,1084,4,631,QCorMVckTdOZYBCwuENJ
1880,651,2885,228,888,LDDOapCYTwIEfKpKxASe
483,760,847,475,815,ZSJjLegNxTTTNYROWsyK
1931,7,2399,6,25,rZXoROclSccDkTAdIJEt
43,99,116,91,428,BOXkhmbTHYMavUVjvkBS
259,108,787,1,180,fUOrYFxkUEQyoZdxmUMd
1670,61,2687,26,130,IBLVJVpnKTWePiYCUYQv
825,875,858,691,937,zSFpffNEnLoGUgvYbzSP
1453,9,1702,1,10,RlQVXqUkMgoMEwcNcbUC
1473,645,2120,574,721,TWSRVemDoQyOCuNKnJJl
1092,52,1113,24,987,KHfvptilBYvrvRmpyytB
456,36,475,33,132,sLHIdhjyeMaDBIcVVcRz
1232,117,2471,26,301,nflnXxZhIEUAprtklpgZ
25,789,320,112,892,YlZEmlhhlCRwTSBtDttK
70,5,346,3,103,fMDNbRotYNDYaSDPedGF
183,67,2114,27,206,SwNnRwHFccWpIzMvLEQj
1627,32,2718,18,102,BBxeLDkYlHnLHDPESjzk
326,120,495,109,182,yqfMZXMMcRlOoexURvbX
790,195,1539,24,298,kdgAlhiNxklmuKPRZwdd
219,67,839,66,141,rJZKLkvjJWGoPRYDclkW
153,112,2948,45,688,HlatmJRkcbLXhvHzeZyx
34,197,491,194,789,UMfbLCWlmLxmYMoKCInU
57,321,503,177,783,BwQkfKpZAvvHJRUQtFxt
73,174,474,110,249,AOYQqSzPiurfLkqernZu
26,353,38,198,977,AUVZmJDezOqBaIKfHoVz
514,559,1444,416,785,QIhNnwZIIsWJBOyXIvjC
443,28,1968,21,179,CHFpquWJEaOqfNyCrgDw
30,65,1848,27,293,jwVmsGZzMKKCTZVjgFpv
94,611,230,424,641,etIDfuiPUQqRPUmKAwBd
419,293,1028,161,644,avurfbjNsrmRoFFZpZdX
74,161,1093,92,209,vwUqwHYMAeIIRbSGmGsK
1466,152,1874,83,274,tqXvFLpwdeKtUPtOMvnL
156,559,228,191,897,JKoRWnyTEkNkIocaVwBH
405,44,2227,6,411,LxTQFrSWSlArWrrgkRes
402,152,920,90,167,urAHtRjKbrEQDFaqMcOd
202,37,1612,34,193,kPMAhkLmfEGOQfUXuZTt
342,530,498,260,672,tqasWlxpvpGmQcqzOONQ
14,36,115,15,154,QHycYBpMxkFiUbvRuZXH
1317,10,2792,5,29,bjNjnxgkEEdTkJfoTEvi
1155,216,1916,174,472,MNRBEyFsayQsEzQUQQGl
715,23,1470,1,775,zNOeRqbYwGslJadoFmbH
604,28,1217,8,256,pJNrHpkFjdYbQzolNkHv
17,51,1061,1,101,EcGdzGRTZCjUxIFNLYIu
415,195,1184,178,315,OKpDSrItCLMxYITEEseK
1211,50,1654,12,86,fMIdvYrztebXpXhuXLXc
30,401,1335,367,928,rWWRngbScNvpHzAIOZsE
63,46,795,28,246,qEfNPuMOgykEgnUgDDTh
1139,178,1169,112,573,zIpZpzNgnOfulvZasKqD
640,43,2581,22,911,EDcSPQnKHKnlOxJbSFlM
528,74,1981,12,183,aKinmTipGfQhfQNHTsfL
46,176,384,43,691,JWHIogcvqjciLcIKvCzf
2594,70,2903,39,161,fUjvylZfVZBChbEJOGko
582,37,664,11,87,fMqQFUFXzVDCUClkRVZx
1853,21,2245,16,140,WjCRAoyqUubSaLUNMzOY
904,320,1807,44,389,EjdfptuwSFhHsDnCSYSU
0,579,1271,207,961,McGrfYjCBqiQuYQpXXug
371,82,570,71,797,XJTDvtVBNGfQPZpaTsOB
184,513,454,336,547,ErkgQgEbwFQFBmhyhqxw
144,543,552,393,957,KgwGbNPyaKqbTrXowWsn
401,53,2194,8,446,ekpSzUvBIGEVvNgHhCGH
1416,242,2012,102,389,ZDBaLOJyEXtPwXRkXSte
18,331,277,153,375,MZndztpGTrnsvKtSefew
576,390,590,87,601,eHhbjEHRSBnFiNksJtrV
345,150,494,120,182,WxfadftwjereQlSsMRpV
1403,594,2667,242,663,xuiwNEBaFeKUCJawMKvV
286,28,1330,24,249,thbMBjUEoUjANaShgsil
2717,252,2827,235,951,dOEVRcKQOFanbEXAdnUe
436,236,2643,6,887,OtrnczFKkLKkbVvMNKck
1404,544,2792,235,878,kfvZeyViXHXLHbbsYNVX
1180,458,1306,201,820,TTwklMkSKBDjoVYjhkfj
465,186,2016,23,660,wtxBjsZhnhjruPYeLEwB
197,358,878,34,977,qwAaqaBPskLlXANiAKDW
1334,581,1970,316,988,IaQeBdnclvRyduPcGwXj
1995,708,2013,383,929,uxyebNbxhVvSOvUTZVxl
1103,20,1230,4,423,OsfwWyVidJyLeFArUjEU
162,122,1342,23,670,WFYdXSThbzcvhDbKnjkM
258,420,518,337,983,OcekipEqjJYoLCZMRnDr
310,40,490,26,61,UqbtmUNXlOWgdvJkuoZF
232,219,1349,197,286,wCOLcstbAYBAxmFaPdCt
244,310,1253,19,960,nWhRFvPZBYSMkKSdGBds
321,10,2451,8,50,KILWyhjvVtNtmJzezXLs
245,85,879,31,104,pfjnohodkRLPgtdZWOPA
211,814,2590,497,826,fjzPhkMcaQEULpGUZIZl
13,325,17,69,464,SnUJuQJlmnuTWJkGhiHh
551,360,565,4,411,dUEdjtqOQoEFlrULNOWr
1979,11,2066,10,236,qKSKbOavXMGuLbpOvPDm
315,36,1959,5,108,HdBYVlOYcpdsIhzRknms
790,207,1168,36,718,hmixuNFwXEwLdCXiJCFJ
1548,133,2843,94,466,TYYYsoTItojqGWGXZzlX
471,27,2078,21,34,VTaMsSVUHWoMANQMITPT
1889,505,1970,150,682,XrzJAkHMrAWhetBZvkKv
1559,11,2786,1,151,HHRiNhFApJbjkQCBrcXe
429,572,2775,23,610,igKqEkBaOhmMWrcGrQHe
377,90,588,15,322,irggFAmlgBRQZUUtpIxT
173,369,552,48,735,jYaELIBstYVmuMkwjzzP
234,646,270,594,898,AIjeAFDpTVGETObZJcda
1266,1,1496,0,2,KbvRGuVHAdcqCGeWwvDD
1848,272,2258,127,748,jILbzmqBSacYDoBjemDq
718,482,1191,263,576,STYOKEkONMjHcMZTwoAs
2754,65,2821,8,86,LQRyADrBBeHzSchHrEVt
438,315,450,60,596,AqpdgBMGjgXATYWVmecG
932,352,2910,250,470,bpNbJnkfNEglDIKHjwAi
27,151,55,128,778,cMbihMrYmnFhkyMWTWoU
460,639,1457,452,917,HEVmvwCbVIXroLUjXPKf
752,760,1154,90,967,rLzXthDSLrixMwCfWaVM
337,174,484,53,900,yYfqpkrbgzFKNEpphzDl
8,415,11,192,452,GUXilghdUuwaVbrdEciF
1539,144,1886,30,461,pyqpklvcXYaZRbZIBdjw
12,772,273,628,801,zBtXVhywmzpjaaSnGzMK
702,547,882,116,683,gihBPgtWMvbBUopNERbU
25,77,1394,4,133,ouuhughaoeDiycOTdEOo
964,475,1880,335,752,TBinHkLzHZhkaFgFfTvu
710,80,772,19,99,NvLtgCpRkyyiUzVMdgCu
968,31,1657,16,908,mXwEpASrQOnrAAUbqXWP
1006,57,2031,20,165,TtQEbjHElxrivHDsTjvz
362,48,1330,46,336,SSgkvzPBXACpbWdORoTX
2554,83,2565,75,89,KVcaFZbxMBUWRZDoEYVJ
863,165,887,154,953,PzdLmKivfEqgLXvPGraB
1013,195,1657,70,278,KSrsCMKzSoCUfiGVPybR
1173,59,1290,43,239,BaSvDWpwPKrBGOBpGNhm
663,251,2684,217,293,OcVVdmqiSJOkdeuQbRAF
1244,206,2761,35,482,ucjANiNKJfdSCyLkuuPX
520,206,2713,183,311,pWbkfFodbmMIILgwnTHP
69,51,1023,2,75,JiAQgxUGAsCKZOidnTIu
643,302,1123,273,550,GimVJztYtQXCaytVerPe
506,1,707,0,3,BAxWYSeNGxRDvVZJtcjt
493,343,2698,49,679,ZSKjsmyiwNUGEsvNKXhS
144,428,1200,179,982,gukZDSkqsymRLTLHkLlg
354,145,1017,24,425,mHspyshCPWtqLlpkomkh
1477,58,2995,55,402,ZLqXoXlQKwRgdfREPPOn
2461,22,2710,5,985,FPLwMqgSTIqQcYzljlcY
909,201,1789,138,426,leuvokUxJIbnxNcMbOqR
174,13,337,7,164,QefOsZTeIXzxVPGdgwJs
641,18,976,5,373,zZYjIlTyuLhgMwoPCyWA
157,10,335,0,26,iAcYjmfhsfRNoCpowyQY
324,371,448,165,464,kzhooOgpjYIaECMrdvff
574,341,1504,64,545,aypyBBdgBWsqxECqbXdf
1110,814,1559,439,919,nyXWakzEMtOAvlaueEVH
582,38,2380,31,571,YeiRGZAIqGxVUpJLAxOe
1257,776,1310,468,887,uWIXcKIJOKQVvWJoPDyu
292,18,370,12,108,zCmermyCZbsWfYCnXeYr
25,355,1005,148,963,TITAzOBfBpfgIwFsPvZx
1241,238,2519,128,535,DBVitDoxWiichVildWTs
2234,302,2893,270,331,CTVoZbPKahtjTUxFlmwm
40,217,90,49,599,pcerQOJdXYZbJPzlaTgy
2397,2,2683,1,4,UTZbLpNMSXhNUTdnWQbL
125,114,354,96,954,RmgAVTAaOumBvllSKRPq
1432,45,2685,11,255,ysGtZVdzdVFUVKoiceTl
853,484,1047,275,808,osXKMJaAImNOTQWGLhbA
76,20,629,2,91,FWllUfzSiFzoKtbKsQYK
90,38,2088,28,284,kXdbszDvTftZyffZEAUH
421,234,643,105,818,WFGcsszRVBeGmPFzykYh
1149,169,2300,157,461,YZAJDmUoyvDiHKoxqfEk
197,217,733,216,224,bXzFMUiiyXnOwXafeGTS
55,12,82,11,99,kGfzZqbqRcFPXobEkucn
32,43,505,13,875,drjaxushQmEOprDHCswM
989,580,2323,139,589,UcfJKvneJIuoyreXoWWK
1259,539,1726,34,853,uEBiywAfBywqlQIKWEDS
1037,568,1103,164,947,KXRPLQOyKuMDNPSlAoKc
376,560,2042,129,586,OZKuDGaGNxfnWBmdirRA
573,36,1885,4,527,KNSvWAxCMkzWafKDmPkA
243,915,344,330,996,ruYazFEeDNbjAjVpxIQX
120,276,1885,268,365,KmVwIiMcgaJihjDjInqS
1045,444,1829,364,771,QlnqvUiRFUNDUHwzbyns
1421,42,1884,34,95,ZmWGyBdxVEYTheGnlvfq
337,61,936,15,69,qJytNkBhisSVTLKKvyDP
393,469,2159,213,513,zyISeaxxXOrvaHXBdGSe
844,111,1941,45,125,XskapQYXOmXGXSoMLpRW
617,375,1720,221,456,FggPvxwGQNZdslomYDhI
264,58,786,21,287,FSELhJMrYheecmQTnIGl
15,117,1625,23,390,klRuANgUjAttPhYkjBNs
56,203,238,26,934,clonkLijwyxIdlMVwIdH
2213,650,2868,247,778,tdqepLmJrtwZLdATYEyX
86,4,1148,3,48,YciBYOhZPVDilDYtduRh
163,86,1270,35,228,LBeCdOLWgPpqyWoxdRAY
1202,65,1454,54,456,TUjgexyUIovhDdRYOnmx
388,258,2770,146,279,BScwvDNSUdxkMbnJGzam
198,116,367,2,215,XLDXdcxSKTtGStJjisDF
1568,117,2524,23,387,zjSmVLDLEqPimOFTogVX
926,452,2775,401,551,rQRJKWhTqFtoLhctKBlB
1376,4,2968,3,11,USSyIggrnJkLhrtpquvm
1609,20,2579,5,29,CNZmUOWdJwdxvnnHYUro
